Wochendatum	Gruppe	Sterbefallzahl	Erwartete_Sterbefahllzahl	zscore	Hochrechnung
2017-10-15	Mecklenburg-Vorpommern	392	384.227628062976	0.368347060186659	nein
2017-10-22	Mecklenburg-Vorpommern	382	388.090952952324	-0.288933562714675	nein
2017-10-29	Mecklenburg-Vorpommern	379	392.068315528581	-0.618586197612627	nein
2017-11-05	Mecklenburg-Vorpommern	382	396.105353042618	-0.6644901049636	nein
2017-11-12	Mecklenburg-Vorpommern	425	400.14515176333	1.1462493553199	nein
2017-11-19	Mecklenburg-Vorpommern	390	404.129041966993	-0.658817899743833	nein
2017-11-26	Mecklenburg-Vorpommern	392	407.997518874655	-0.742891313088896	nein
2017-12-03	Mecklenburg-Vorpommern	368	411.691275798318	-2.04360567431395	nein
2017-12-10	Mecklenburg-Vorpommern	415	415.152327737353	-0.00696574704810085	nein
2017-12-17	Mecklenburg-Vorpommern	447	418.325195950399	1.29163249443097	nein
2017-12-24	Mecklenburg-Vorpommern	431	421.158117220333	0.445032281417905	nein
2017-12-31	Mecklenburg-Vorpommern	407	423.604236240541	-0.756498242120261	nein
2018-01-07	Mecklenburg-Vorpommern	463	425.62273633345	1.663809731045	nein
2018-01-14	Mecklenburg-Vorpommern	467	427.179863002099	1.76776826631746	nein
2018-01-21	Mecklenburg-Vorpommern	440	428.249796871567	0.52647877416693	nein
2018-01-28	Mecklenburg-Vorpommern	448	428.815337439565	0.856604564653963	nein
2018-02-04	Mecklenburg-Vorpommern	426	428.868366523667	-0.129154848351483	nein
2018-02-11	Mecklenburg-Vorpommern	429	428.410069929753	0.026542048507103	nein
2018-02-18	Mecklenburg-Vorpommern	478	427.450907030664	2.23477842894399	nein
2018-02-25	Mecklenburg-Vorpommern	540	426.010329847055	4.9389066990483	nein
2018-03-04	Mecklenburg-Vorpommern	527	424.116265002765	4.48372698943837	nein
2018-03-11	Mecklenburg-Vorpommern	589	421.804382736264	7.1555666839438	nein
2018-03-18	Mecklenburg-Vorpommern	572	419.117186234439	6.5918220211602	nein
2018-03-25	Mecklenburg-Vorpommern	546	416.102961328305	5.66140707539836	nein
2018-04-01	Mecklenburg-Vorpommern	494	412.814630681033	3.61119127145815	nein
2018-04-08	Mecklenburg-Vorpommern	500	409.308557876289	4.03699578423383	nein
2018-04-15	Mecklenburg-Vorpommern	464	405.643345384712	2.63967009039943	nein
2018-04-22	Mecklenburg-Vorpommern	387	401.878666562054	-0.69615841318848	nein
2018-04-29	Mecklenburg-Vorpommern	414	398.07416608724	0.73921476333921	nein
2018-05-06	Mecklenburg-Vorpommern	382	394.288456156684	-0.579967586971793	nein
2018-05-13	Mecklenburg-Vorpommern	395	390.578227924203	0.208199765033869	nein
2018-05-20	Mecklenburg-Vorpommern	386	386.997489706092	-0.0472947616892144	nein
2018-05-27	Mecklenburg-Vorpommern	364	383.596935882431	-0.941031307985789	nein
2018-06-03	Mecklenburg-Vorpommern	400	380.423443642614	0.927982857374788	nein
2018-06-10	Mecklenburg-Vorpommern	381	377.519689050836	0.166756622736749	nein
2018-06-17	Mecklenburg-Vorpommern	373	374.923869530461	-0.0927208961103897	nein
2018-06-24	Mecklenburg-Vorpommern	369	372.669516857324	-0.17752598662032	nein
2018-07-01	Mecklenburg-Vorpommern	396	370.785383089301	1.20748211294622	nein
2018-07-08	Mecklenburg-Vorpommern	395	369.295381449225	1.23309544897891	nein
2018-07-15	Mecklenburg-Vorpommern	367	368.218564878233	-0.0592400868760456	nein
2018-07-22	Mecklenburg-Vorpommern	361	367.56912661776	-0.320413213856135	nein
2018-07-29	Mecklenburg-Vorpommern	408	367.356409582338	1.94223474052936	nein
2018-08-05	Mecklenburg-Vorpommern	476	367.584914276841	5.04173362969411	nein
2018-08-12	Mecklenburg-Vorpommern	399	368.254298425977	1.47359546776294	nein
2018-08-19	Mecklenburg-Vorpommern	357	369.359365167791	-0.602903919076437	nein
2018-08-26	Mecklenburg-Vorpommern	377	370.890040473786	0.294946232931158	nein
2018-09-02	Mecklenburg-Vorpommern	379	372.831344257753	0.296991358185925	nein
2018-09-09	Mecklenburg-Vorpommern	361	375.163363283437	-0.685983779277523	nein
2018-09-16	Mecklenburg-Vorpommern	385	377.861237329604	0.34124934565036	nein
2018-09-23	Mecklenburg-Vorpommern	366	380.895172959428	-0.716098544873731	nein
2018-09-30	Mecklenburg-Vorpommern	389	384.230501495117	0.226320969360801	nein
2018-10-07	Mecklenburg-Vorpommern	361	387.827799234614	-1.28477552907443	nein
2018-10-14	Mecklenburg-Vorpommern	414	391.643088380161	1.04309103665988	nein
2018-10-21	Mecklenburg-Vorpommern	388	395.628136407278	-0.358561119367228	nein
2018-10-28	Mecklenburg-Vorpommern	384	399.730869549549	-0.738103398147561	nein
2018-11-04	Mecklenburg-Vorpommern	372	403.89591262787	-1.49905723572913	nein
2018-11-11	Mecklenburg-Vorpommern	380	408.06526261172	-1.30982453921534	nein
2018-11-18	Mecklenburg-Vorpommern	406	412.179097166346	-0.284278345250614	nein
2018-11-25	Mecklenburg-Vorpommern	430	416.176712234376	0.6278184356714	nein
2018-12-02	Mecklenburg-Vorpommern	397	419.997574769449	-1.05512953478363	nein
2018-12-09	Mecklenburg-Vorpommern	417	423.582468547339	-0.298688793126346	nein
2018-12-16	Mecklenburg-Vorpommern	447	426.874703087196	0.900262999676819	nein
2018-12-23	Mecklenburg-Vorpommern	445	429.821348739693	0.677898406902895	nein
2018-12-30	Mecklenburg-Vorpommern	406	432.374455563303	-1.19354085185779	nein
2019-01-06	Mecklenburg-Vorpommern	422	434.492210281583	-0.560777594146097	nein
2019-01-13	Mecklenburg-Vorpommern	451	436.13998483992	0.658846743420542	nein
2019-01-20	Mecklenburg-Vorpommern	433	437.291232127515	-0.191383118878803	nein
2019-01-27	Mecklenburg-Vorpommern	448	437.928189344301	0.446410057741579	nein
2019-02-03	Mecklenburg-Vorpommern	459	438.042357072121	0.925014981904836	nein
2019-02-10	Mecklenburg-Vorpommern	459	437.634731912439	0.943288052305289	nein
2019-02-17	Mecklenburg-Vorpommern	441	436.715781927238	0.190559531907271	nein
2019-02-24	Mecklenburg-Vorpommern	459	435.305166262247	1.04800800545945	nein
2019-03-03	Mecklenburg-Vorpommern	424	433.431212363947	-0.423329574811821	nein
2019-03-10	Mecklenburg-Vorpommern	476	431.130175256883	1.97871800802034	nein
2019-03-17	Mecklenburg-Vorpommern	443	428.445312655156	0.651092609061159	nein
2019-03-24	Mecklenburg-Vorpommern	456	425.425816639084	1.3642947988709	nein
2019-03-31	Mecklenburg-Vorpommern	412	422.125646852937	-0.460799668256191	nein
2019-04-07	Mecklenburg-Vorpommern	415	418.602311534686	-0.16420480911857	nein
2019-04-14	Mecklenburg-Vorpommern	411	414.915641277847	-0.179312345560392	nein
2019-04-21	Mecklenburg-Vorpommern	420	411.126596565378	0.406138142342706	nein
2019-04-28	Mecklenburg-Vorpommern	445	407.296144286792	1.7142839981324	nein
2019-05-05	Mecklenburg-Vorpommern	382	403.484231236254	-1.00528988962209	nein
2019-05-12	Mecklenburg-Vorpommern	400	399.748874615501	0.0116981737587114	nein
2019-05-19	Mecklenburg-Vorpommern	434	396.145381435134	1.74452681966046	nein
2019-05-26	Mecklenburg-Vorpommern	386	392.725700957478	-0.317045732250372	nein
2019-06-02	Mecklenburg-Vorpommern	416	389.537907388071	1.23518894947698	nein
2019-06-09	Mecklenburg-Vorpommern	417	386.625804214498	1.42073421120735	nein
2019-06-16	Mecklenburg-Vorpommern	370	384.028637101569	-0.6709600292673	nein
2019-06-23	Mecklenburg-Vorpommern	397	381.780899156438	0.720802994378826	nein
2019-06-30	Mecklenburg-Vorpommern	416	379.912210656276	1.69840677525552	nein
2019-07-07	Mecklenburg-Vorpommern	361	378.447254890255	-0.841950124929851	nein
2019-07-14	Mecklenburg-Vorpommern	386	377.405752463435	0.410515883119844	nein
2019-07-21	Mecklenburg-Vorpommern	408	376.802458070935	1.47705480814215	nein
2019-07-28	Mecklenburg-Vorpommern	407	376.647166195427	1.4378362432431	nein
2019-08-04	Mecklenburg-Vorpommern	357	376.944715231207	-0.965463821274138	nein
2019-08-11	Mecklenburg-Vorpommern	391	377.694983025866	0.633962015217776	nein
2019-08-18	Mecklenburg-Vorpommern	404	378.892870600034	1.18846119132564	nein
2019-08-25	Mecklenburg-Vorpommern	382	380.528274710854	0.0702233307585875	nein
2019-09-01	Mecklenburg-Vorpommern	429	382.586053824216	2.1676458872074	nein
2019-09-08	Mecklenburg-Vorpommern	380	385.045995810968	-0.240029550192423	nein
2019-09-15	Mecklenburg-Vorpommern	383	387.882799130954	-0.231393838261621	nein
2019-09-22	Mecklenburg-Vorpommern	418	391.06607629082	1.2543628595437	nein
2019-09-29	Mecklenburg-Vorpommern	419	394.560390271458	1.13438627695141	nein
2019-10-06	Mecklenburg-Vorpommern	399	398.325390182495	0.0314713470542284	nein
2019-10-13	Mecklenburg-Vorpommern	414	402.316018508695	0.539912861449174	nein
2019-10-20	Mecklenburg-Vorpommern	409	406.482813854252	0.116154113805426	nein
2019-10-27	Mecklenburg-Vorpommern	381	410.772331308538	-1.3850882156869	nein
2019-11-03	Mecklenburg-Vorpommern	401	415.127693170227	-0.649436507569734	nein
2019-11-10	Mecklenburg-Vorpommern	425	419.48927780873	0.250004316732519	nein
2019-11-17	Mecklenburg-Vorpommern	404	423.795548146038	-0.902518489221472	nein
2019-11-24	Mecklenburg-Vorpommern	423	427.984013832918	-0.224759875500083	nein
2019-12-01	Mecklenburg-Vorpommern	455	431.992313024609	1.02173197829481	nein
2019-12-08	Mecklenburg-Vorpommern	400	435.759391209247	-1.61753338687878	nein
2019-12-15	Mecklenburg-Vorpommern	452	439.226746383167	0.56469484847934	nein
2019-12-22	Mecklenburg-Vorpommern	431	442.339702637564	-0.504097991029138	nein
2019-12-29	Mecklenburg-Vorpommern	416	445.048668564257	-1.29616674711496	nein
2020-01-05	Mecklenburg-Vorpommern	411	447.310333391382	-1.62055246824809	nein
2020-01-12	Mecklenburg-Vorpommern	413	449.088752887275	-1.60718967329176	nein
2020-01-19	Mecklenburg-Vorpommern	421	450.356279103564	-1.30201376683198	nein
2020-01-26	Mecklenburg-Vorpommern	396	451.094293018813	-2.46653120824071	nein
2020-02-02	Mecklenburg-Vorpommern	454	451.293706890608	0.118459332698966	nein
2020-02-09	Mecklenburg-Vorpommern	399	450.955213176335	-2.32346701564954	nein
2020-02-16	Mecklenburg-Vorpommern	424	450.089268573556	-1.15604979474529	nein
2020-02-23	Mecklenburg-Vorpommern	421	448.715814234615	-1.23086988180253	nein
2020-03-01	Mecklenburg-Vorpommern	476	446.863745622607	1.26956137685084	nein
2020-03-08	Mecklenburg-Vorpommern	452	444.570156902473	0.327155624559405	nein
2020-03-15	Mecklenburg-Vorpommern	458	441.879394404617	0.709743623952029	nein
2020-03-22	Mecklenburg-Vorpommern	447	438.841960933746	0.361499223756208	nein
2020-03-29	Mecklenburg-Vorpommern	465	435.513317123461	1.3013309939009	nein
2020-04-05	Mecklenburg-Vorpommern	432	431.952627509727	0.00212267647520364	nein
2020-04-12	Mecklenburg-Vorpommern	419	428.221497615313	-0.416540701175619	nein
2020-04-19	Mecklenburg-Vorpommern	394	424.382744423945	-1.39066766515912	nein
2020-04-26	Mecklenburg-Vorpommern	382	420.499236668725	-1.77669801074524	nein
2020-05-03	Mecklenburg-Vorpommern	421	416.632833964083	0.198968309133811	nein
2020-05-10	Mecklenburg-Vorpommern	403	412.84344561601	-0.453147628807534	nein
2020-05-17	Mecklenburg-Vorpommern	382	409.188221574897	-1.26653543306738	nein
2020-05-24	Mecklenburg-Vorpommern	408	405.720880002966	0.105326657907256	nein
2020-05-31	Mecklenburg-Vorpommern	416	402.491168764016	0.623947934250018	nein
2020-06-07	Mecklenburg-Vorpommern	389	399.544452133038	-0.493736565626611	nein
2020-06-14	Mecklenburg-Vorpommern	409	396.921409366805	0.562113132422239	nein
2020-06-21	Mecklenburg-Vorpommern	382	394.657828554907	-0.596963385683608	nein
2020-06-28	Mecklenburg-Vorpommern	404	392.784477365913	0.524875472435354	nein
2020-07-05	Mecklenburg-Vorpommern	413	391.327031820664	1.01177936885827	nein
2020-07-12	Mecklenburg-Vorpommern	356	390.306044917883	-1.64292636827029	nein
2020-07-19	Mecklenburg-Vorpommern	392	389.73693863083	0.106726996320203	nein
2020-07-26	Mecklenburg-Vorpommern	404	389.630005301598	0.67435080836955	nein
2020-08-02	Mecklenburg-Vorpommern	397	389.990407598585	0.32981492485855	nein
2020-08-09	Mecklenburg-Vorpommern	408	390.818169799426	0.804180172599394	nein
2020-08-16	Mecklenburg-Vorpommern	424	392.108157055247	1.48137991645311	nein
2020-08-23	Mecklenburg-Vorpommern	394	393.85004333139	0.00704191879212207	nein
2020-08-30	Mecklenburg-Vorpommern	406	396.028272758016	0.465078234176084	nein
2020-09-06	Mecklenburg-Vorpommern	414	398.622023012021	0.713337827747312	nein
2020-09-13	Mecklenburg-Vorpommern	390	401.605182931163	-0.542377981339927	nein
2020-09-20	Mecklenburg-Vorpommern	417	404.946359660106	0.5555550356209	nein
2020-09-27	Mecklenburg-Vorpommern	365	408.608933059246	-2.04834655549556	nein
2020-10-04	Mecklenburg-Vorpommern	414	412.551176672636	0.0664450009133671	nein
2020-10-11	Mecklenburg-Vorpommern	402	416.726465051585	-0.676393964941577	nein
2020-10-18	Mecklenburg-Vorpommern	400	421.08358647999	-0.965784018197931	nein
2020-10-25	Mecklenburg-Vorpommern	389	425.567177995761	-1.67666537859019	nein
2020-11-01	Mecklenburg-Vorpommern	402	430.118295959001	-1.27774718103077	nein
2020-11-08	Mecklenburg-Vorpommern	412	434.67513027712	-1.02258648196525	nein
2020-11-15	Mecklenburg-Vorpommern	440	439.173863864625	0.0367247407619883	nein
2020-11-22	Mecklenburg-Vorpommern	441	443.549671223376	-0.112918778278175	nein
2020-11-29	Mecklenburg-Vorpommern	466	447.737841544335	0.798801520214495	nein
2020-12-06	Mecklenburg-Vorpommern	474	451.675002948874	0.970827196733938	nein
2020-12-13	Mecklenburg-Vorpommern	466	455.300416004713	0.46535027266535	nein
2020-12-20	Mecklenburg-Vorpommern	449	458.557297130075	-0.417231798408124	nein
2020-12-27	Mecklenburg-Vorpommern	508	461.394126608789	1.98855213007153	nein
2021-01-03	Mecklenburg-Vorpommern	451	463.765892289444	-0.554727081064856	nein
2021-01-10	Mecklenburg-Vorpommern	506	465.635219117099	1.71805039565421	nein
2021-01-17	Mecklenburg-Vorpommern	536	466.973336739954	2.90620996253699	nein
2021-01-24	Mecklenburg-Vorpommern	578	467.760842601271	4.57794972928446	nein
2021-01-31	Mecklenburg-Vorpommern	559	467.98822596119	3.80109619682052	nein
2021-02-07	Mecklenburg-Vorpommern	562	467.656128726994	3.93748946807738	nein
2021-02-14	Mecklenburg-Vorpommern	515	466.7753311112	2.04465158137603	nein
2021-02-21	Mecklenburg-Vorpommern	479	465.366463127702	0.585793361099229	nein
2021-02-28	Mecklenburg-Vorpommern	441	463.459455837329	-0.979752028098032	nein
2021-03-07	Mecklenburg-Vorpommern	438	461.092758135853	-1.01030334400923	nein
2021-03-14	Mecklenburg-Vorpommern	466	458.312354910313	0.333590288905925	nein
2021-03-21	Mecklenburg-Vorpommern	404	455.17062992299	-2.27857913789507	nein
2021-03-28	Mecklenburg-Vorpommern	432	451.725121400095	-0.87110718764648	nein
2021-04-04	Mecklenburg-Vorpommern	437	448.037219849825	-0.487884007352675	nein
2021-04-11	Mecklenburg-Vorpommern	449	444.17085621589	0.213139386114511	nein
2021-04-18	Mecklenburg-Vorpommern	423	440.191224421107	-0.768675878309736	nein
2021-04-25	Mecklenburg-Vorpommern	478	436.163576181034	1.83840393462968	nein
2021-05-02	Mecklenburg-Vorpommern	505	432.15211829267	3.18080792914445	nein
2021-05-09	Mecklenburg-Vorpommern	453	428.219034094933	1.10578451742878	nein
2021-05-16	Mecklenburg-Vorpommern	425	424.423642103572	0.0260741870643422	nein
2021-05-23	Mecklenburg-Vorpommern	389	420.821696519679	-1.46502214236416	nein
2021-05-30	Mecklenburg-Vorpommern	390	417.464826865802	-1.26738212208041	nein
2021-06-06	Mecklenburg-Vorpommern	418	414.400107756313	0.164638509779607	nein
2021-06-13	Mecklenburg-Vorpommern	430	411.66974496705	0.83620848804605	nein
2021-06-20	Mecklenburg-Vorpommern	479	409.310860618049	3.12689872900334	nein
2021-06-27	Mecklenburg-Vorpommern	435	407.355358404049	1.26310986423791	nein
2021-07-04	Mecklenburg-Vorpommern	406	405.829849302313	0.00787500186513352	nein
2021-07-11	Mecklenburg-Vorpommern	414	404.755618904088	0.426840271494316	nein
2021-07-18	Mecklenburg-Vorpommern	431	404.148619272447	1.23204007579743	nein
2021-07-25	Mecklenburg-Vorpommern	420	404.019470831799	0.736537026846487	nein
2021-08-01	Mecklenburg-Vorpommern	395	404.373463052257	-0.436343045818265	nein
2021-08-08	Mecklenburg-Vorpommern	390	405.210546424972	-0.709062662523989	nein
2021-08-15	Mecklenburg-Vorpommern	379	406.525312264787	-1.28776337215767	nein
2021-08-22	Mecklenburg-Vorpommern	432	408.306961066634	1.08300358981101	nein
2021-08-29	Mecklenburg-Vorpommern	405	410.539264329209	-0.255485656231191	nein
2021-09-05	Mecklenburg-Vorpommern	429	413.200528788195	0.720166451214708	nein
2021-09-12	Mecklenburg-Vorpommern	444	416.263575707092	1.25384583616819	nein
2021-09-19	Mecklenburg-Vorpommern	443	419.695751077699	1.05099398471172	nein
2021-09-26	Mecklenburg-Vorpommern	481	423.458985090478	2.55117570455406	nein
2021-10-03	Mecklenburg-Vorpommern	440	427.509920842339	0.56044081794188	nein
2021-10-10	Mecklenburg-Vorpommern	417	431.800132749283	-0.66778806392792	nein
2021-10-17	Mecklenburg-Vorpommern	481	436.276454332448	1.96320104687004	nein
2021-10-24	Mecklenburg-Vorpommern	521	440.881432793547	3.4565029496522	nein
2021-10-31	Mecklenburg-Vorpommern	477	445.553923997071	1.37252672041801	nein
2021-11-07	Mecklenburg-Vorpommern	455	450.229836128677	0.209118162189258	nein
2021-11-14	Mecklenburg-Vorpommern	453	454.843023512881	-0.0805714277304681	nein
2021-11-21	Mecklenburg-Vorpommern	514	459.326324091379	2.33174730027984	nein
2021-11-28	Mecklenburg-Vorpommern	543	463.612725268416	3.34313656518894	nein
2021-12-05	Mecklenburg-Vorpommern	530	467.636633735544	2.62947584860876	nein
2021-12-12	Mecklenburg-Vorpommern	609	471.335216116264	5.64940586636363	nein
2021-12-19	Mecklenburg-Vorpommern	537	474.649769506906	2.60950513802966	nein
2021-12-26	Mecklenburg-Vorpommern	504	477.52707492658	1.11764867828759	nein
2022-01-02	Mecklenburg-Vorpommern	507	479.920682957026	1.14007820169038	nein
2022-01-09	Mecklenburg-Vorpommern	506	481.7920799512	1.01810760764266	nein
2022-01-16	Mecklenburg-Vorpommern	483	483.111685417869	-0.00472921074696186	nein
2022-01-23	Mecklenburg-Vorpommern	478	483.859636601659	-0.248404338049109	nein
2022-01-30	Mecklenburg-Vorpommern	505	484.02632465434	0.880839175272057	nein
2022-02-06	Mecklenburg-Vorpommern	489	483.612657645637	0.227538153494078	nein
2022-02-13	Mecklenburg-Vorpommern	458	482.630038269407	-1.05232355427907	nein
2022-02-20	Mecklenburg-Vorpommern	478	481.100057573229	-0.131659475099349	nein
2022-02-27	Mecklenburg-Vorpommern	496	479.053919401716	0.716300131693165	nein
2022-03-06	Mecklenburg-Vorpommern	556	476.53162253313	3.29999686482452	nein
2022-03-13	Mecklenburg-Vorpommern	570	473.580937847939	3.99487987243025	nein
2022-03-20	Mecklenburg-Vorpommern	579	470.256225625719	4.50376351753539	nein
2022-03-27	Mecklenburg-Vorpommern	562	466.61714279616	3.98151926497749	nein
2022-04-03	Mecklenburg-Vorpommern	508	462.727291515188	1.92859214012096	nein
2022-04-10	Mecklenburg-Vorpommern	524	458.652858910799	2.7772727396301	nein
2022-04-17	Mecklenburg-Vorpommern	464	454.461293594254	0.415173887851522	nein
2022-04-24	Mecklenburg-Vorpommern	462	450.220058092509	0.514747029107436	nein
2022-05-01	Mecklenburg-Vorpommern	466	445.995488374436	0.875684091410797	nein
2022-05-08	Mecklenburg-Vorpommern	456	441.851782808976	0.62357692617539	nein
2022-05-15	Mecklenburg-Vorpommern	422	437.850133878758	-0.709868694048084	nein
2022-05-22	Mecklenburg-Vorpommern	443	434.048007374088	0.398889468570032	nein
2022-05-29	Mecklenburg-Vorpommern	397	430.498566092711	-1.52422271742288	nein
2022-06-05	Mecklenburg-Vorpommern	390	427.25022861975	-1.70427776457139	nein
2022-06-12	Mecklenburg-Vorpommern	453	424.346348772796	1.28173773445256	nein
2022-06-19	Mecklenburg-Vorpommern	435	421.824997854389	0.594587212636412	nein
